"","KnowledgeAssessmentID","RecentVersion","KnowledgeAssessmentName","ExamID","QuestionName","CorrectAnswer","QuestionID","TaxonomyURIorName"
"275","5a063a46-9f0b-4883-a2b8-ab40f96ec824",1,"RN: ICU Medical Assessment",433,"You notice that your patient consistently has a QRS complex measurement of greater than 0.12.  The most likely reason for this is:","bundle branch block.","bf7b2041-c5af-41ad-899e-583ddb2d1910","Critical Care"
"276","5a063a46-9f0b-4883-a2b8-ab40f96ec824",1,"RN: ICU Medical Assessment",433,"Which medication is used to maintain tissue perfusion during periods of low cardiac output and hypotension?","Dobutamine (Dobutrex&reg;)","bb9d9e9c-620f-410c-9d62-d6744e6077b5","Medical Surgical"
"277","5a063a46-9f0b-4883-a2b8-ab40f96ec824",1,"RN: ICU Medical Assessment",433,"The most common early complication of myocardial infarction is:","cardiac dysrhythmia.","7e4cdddc-f357-48d0-90f9-75f981740ecf","Medical Surgical"
"278","5a063a46-9f0b-4883-a2b8-ab40f96ec824",1,"RN: ICU Medical Assessment",433,"The trachea, bronchi, and terminal bronchioles contribute to anatomic dead space because:","no gas exchange occurs in these parts of the airway.","5c8f5ec0-954e-40d2-b588-79728f8b5b24","Critical Care"
"279","5a063a46-9f0b-4883-a2b8-ab40f96ec824",1,"RN: ICU Medical Assessment",433,"The patient admitted to your Medical ICU is diagnosed with acute pancreatitis. You understand the initial treatment includes:","aggressive fluid and electrolyte replacement.","77494304-83af-42dd-a5c1-c2d9784fdfb1","Medical Surgical"
"280","5a063a46-9f0b-4883-a2b8-ab40f96ec824",1,"RN: ICU Medical Assessment",433,"You notice that your patient is experiencing new ST elevation. You know this ECG change is likely reflective of:","acute myocardial infarction.","9be6f088-bd0f-44c0-b836-7cf0bf970bc9","Nursing: Registered Nurse - RN"
"281","36ca386d-6fa4-4a00-ade4-e571b067eaa8",1,"RN: ICU Neonatal Assessment",239,"The treatment most effective for neonates with unconjugated hyperbilirubinemia is:","phototherapy using narrow-spectrum blue lights.","04d665b6-6295-42ba-9497-b18e43f8395f","Nursing: Registered Nurse - RN"
"282","36ca386d-6fa4-4a00-ade4-e571b067eaa8",2,"RN: ICU Neonatal Assessment",239,"The mother of a stable preterm infant in the NICU asks how she can best develop a bond with her baby. The nurse suggests that the baby’s mother:","hold the diapered baby skin-to-skin covered with a light blanket.","b60e4bf1-1840-4e8f-ad7d-ff1177cf9e90","Nursing: Registered Nurse - RN"
"283","36ca386d-6fa4-4a00-ade4-e571b067eaa8",1,"RN: ICU Neonatal Assessment",239,"If acute blood loss is suspected and the neonate is pale and limp at birth, blood pressure should be obtained and monitored, oxygen should be administered, and intravenous fluids should be started at:","20 mL/Kg.","c7f83fd2-6e5a-43e8-b030-ca7d48a8bfc6","Neonatal Intensive Care"
"284","36ca386d-6fa4-4a00-ade4-e571b067eaa8",1,"RN: ICU Neonatal Assessment",239,"A neonate has returned from surgery and is starting to awaken well. She is restless and appears to be in pain. Besides obtaining an order for post-operative pain medication, which methods should the NICU nurse use to help relieve this baby’s pain?","Bundle, hold, and rock the baby as her condition allows.","05dc7112-5619-473c-a025-d3ea959d24c1","Nursing: Registered Nurse - RN"
"285","36ca386d-6fa4-4a00-ade4-e571b067eaa8",1,"RN: ICU Neonatal Assessment",239,"Complications of palliative shunting for Tetralogy of Fallot using the Blalock-Taussig shunt include:","digital gangrene.","193f8283-c506-48d0-b29c-670af98e4355","Neonatal Intensive Care"
"286","36ca386d-6fa4-4a00-ade4-e571b067eaa8",2,"RN: ICU Neonatal Assessment",239,"Alobar holoprosencephaly, one of the most serious neurologic segmentation defects, is characterized by:"," a single forebrain and single ventricle in the frontal cerebrum.","71a9e85e-2a5d-400b-bfc4-f7510979bf7c","Neonatal Intensive Care"
"287","36ca386d-6fa4-4a00-ade4-e571b067eaa8",1,"RN: ICU Neonatal Assessment",239,"The mother of a stable preterm infant in the NICU asks how she can best develop a bond with her baby. The nurse suggests that the baby’s mother:","hold the diapered baby skin-to-skin covered with a light blanket.","e5f68bdd-9989-4219-9ecc-6fc05a2191b2","Neonatal Intensive Care"
"288","27b2086c-93eb-42c1-8aca-edb7431d9afc",1,"RN: ICU Neuro Assessment",409,"A patient with a Glasgow Coma Score (GCS) of ____ or less will require intubation and mechanical ventilation.","8","56986e38-42e5-4c60-b2a6-c582dfe01fb6","Critical Care"
"289","27b2086c-93eb-42c1-8aca-edb7431d9afc",1,"RN: ICU Neuro Assessment",409,"When assessing a patient with a newly diagnosed brain tumor, the nurse understands that uncharacteristically inappropriate behavior is probably a sign that the tumor is located in the __________ lobe.","frontal","9443b081-1101-4bab-a5cd-4ff56407b9b0","Critical Care"
"290","27b2086c-93eb-42c1-8aca-edb7431d9afc",1,"RN: ICU Neuro Assessment",409,"Which of the following calcium channel blockers should the nurse expect to be prescribed for the patient who has experienced a subarachnoid hemorrhage in order to prevent delayed cerebral ischemia/vasospasm?","Nimodipine","6841b26a-56bb-415a-8eed-7eee8a40c4f8","Nursing: Registered Nurse - RN"
"291","27b2086c-93eb-42c1-8aca-edb7431d9afc",1,"RN: ICU Neuro Assessment",409,"The nurse should avoid suctioning a patient nasally if which of the following conditions is suspected?","Basilar skull fracture","187dc005-51e3-46e0-85ae-d5fc7df46725","Critical Care"
"292","27b2086c-93eb-42c1-8aca-edb7431d9afc",1,"RN: ICU Neuro Assessment",409,"When assisting the physician with a lumbar puncture or insertion of a lumbar drain, the nurse should keep in mind that the spinal cord ends near which vertebrae?","L1","51f2659d-5802-46ef-8bff-d74aa2045ce0","Nursing: Registered Nurse - RN"
"293","27b2086c-93eb-42c1-8aca-edb7431d9afc",1,"RN: ICU Neuro Assessment",409,"The initial diagnostic test used for suspected acute ischemic stroke is CT scanning with contrast.","FALSE","ccfcb207-c8af-4fc8-bec3-f8101876c3fe","Neurological Care"
"294","27b2086c-93eb-42c1-8aca-edb7431d9afc",1,"RN: ICU Neuro Assessment",409,"Seizures or a group of seizures that last longer than 30 minutes are classified as:","status epilepticus.","747fd2f2-3c57-48f5-a427-cf8df7d9e73b","Nursing: Registered Nurse - RN"
"295","8483903c-7c30-4715-8463-481a277d224c",1,"RN: ICU Pediatric Assessment",253,"A standard transfusion rate for PRBCs is:","10 mL/kg over 2-4 hours.","b30f809c-94f8-4d98-b0e5-ca31699d2e37","Pediatric Critical Care"
"296","8483903c-7c30-4715-8463-481a277d224c",1,"RN: ICU Pediatric Assessment",253,"A 12-year-old child presents to the PICU with a chest injury. He shows signs of shock with weak femoral pulses; his BP is different in the right arm than in the left arm. His nurse suspects:","aortic rupture, partial tear.","191658e7-83f6-41d6-bc55-5e61e5c414ca","Pediatric Critical Care"
"297","8483903c-7c30-4715-8463-481a277d224c",1,"RN: ICU Pediatric Assessment",253,"The nurse receives an order to increase the infusion rate of dopamine HCl (Dopamine&reg;) from 5 mcg/kg/min to 10 mcg/kg/min. In response to the increased rate, the child should demonstrate:","increased heart rate.","07d8d020-f8ea-4e1a-97d7-85f47127e838","Pediatric Critical Care"
"298","8483903c-7c30-4715-8463-481a277d224c",1,"RN: ICU Pediatric Assessment",253,"Which medication is commonly prescribed with spironolactone (Aldactone&reg;)?","Furosemide (Lasix&reg;)","e45e37b9-1163-43ab-a006-a91937a86f62","Nursing: Registered Nurse - RN"
"299","8483903c-7c30-4715-8463-481a277d224c",1,"RN: ICU Pediatric Assessment",253,"Which of the following would alert the nurse that the hospitalized 6-year-old child with asthma is at risk for a severe asthma exacerbation?","Excessive use of ß2-agonists during exacerbations","4341f317-3d1e-4d66-8e7a-0409986fc438","Pediatric Critical Care"
"300","8483903c-7c30-4715-8463-481a277d224c",1,"RN: ICU Pediatric Assessment",253,"A standard transfusion rate for PRBCs is:","10 mL/kg over 2-4 hours.","453e867d-a6d8-4921-83b7-9e1119d015f8","Nursing: Registered Nurse - RN"
"301","8483903c-7c30-4715-8463-481a277d224c",1,"RN: ICU Pediatric Assessment",253,"For a pediatric patient with bradycardia, the dosage of epinephrine (Adrenalin&reg;) can be repeated:","every 3-5 minutes.","71cd98f4-5dcc-4b45-8e9e-8aa205335e9d","Nursing: Registered Nurse - RN"
"302","af87f8f0-bece-4e2a-9afc-5b0624b4d196",1,"RN: ICU Surgical Assessment",415,"A 62-year-old female patient in the surgical ICU is recovering from a femoral-popliteal bypass and reports epigastric pain. The surgical ICU nurse contacts the patient’s attending. Which of the following diagnostic tests should be obtained first?","Electrocardiogram","83aa7896-6086-490e-8425-f72de6280f93","Critical Care"
"303","af87f8f0-bece-4e2a-9afc-5b0624b4d196",1,"RN: ICU Surgical Assessment",415,"The surgical ICU nurse is caring for a patient who was just extubated following an exploratory laparotomy. During extubation, he experienced significant laryngospasm that has now resolved. For what postoperative complication is the patient at risk?","Negative pressure pulmonary edema","0be4ce8a-3c51-48b4-8dc5-7653fd8fe0cb","Medical Surgical"
"304","af87f8f0-bece-4e2a-9afc-5b0624b4d196",2,"RN: ICU Surgical Assessment",415,"The nurse is caring for a patient who was brought to the surgical ICU following an exploratory laparotomy. The arterial blood gas results are as follows: pH 7.33, PaCO<sub>2</sub> 55 mmHg, PaO<sub>2</sub> 128 mmHg, HCO<sub>3</sub> 29 mEq/L. These results indicate:","respiratory acidosis.","0a45f18f-2274-4b41-ae72-69464cfc565f","Critical Care"
"305","af87f8f0-bece-4e2a-9afc-5b0624b4d196",2,"RN: ICU Surgical Assessment",415,"A 42-year-old male was in an automobile crash; he has an open femur fracture and had significant bleeding from the wound that is now controlled. He received 1 liter of normal saline and 4 units of PRBC. Which of the following suggests that the patient is still hypovolemic?","SvO<sub>2</sub> = 50%","dc7d6aca-97d0-4976-bdf9-ca1368e2b0da","Medical Surgical"
"306","af87f8f0-bece-4e2a-9afc-5b0624b4d196",2,"RN: ICU Surgical Assessment",415,"The most common cause of subarachnoid hemorrhage is:","cerebral aneurysm rupture.","6b8f7966-b5df-4cce-9d16-34ba7ccbc7b3","Medical Surgical"
"307","af87f8f0-bece-4e2a-9afc-5b0624b4d196",1,"RN: ICU Surgical Assessment",415,"A 62-year-old female patient in the surgical ICU is recovering from a femoral-popliteal bypass and reports epigastric pain. The surgical ICU nurse contacts the patient’s attending. Which of the following diagnostic tests should be obtained first?","Electrocardiogram","f6c1bc14-cfb6-4fb1-8ead-cf05dea2d333","Medical Surgical"
"308","af87f8f0-bece-4e2a-9afc-5b0624b4d196",2,"RN: ICU Surgical Assessment",415,"What is the purpose of the water seal feature of the chest tube setup?","To prevent air from entering the pleural cavity","d983cedf-9a0f-490a-a0d8-96733630aec6","Critical Care"
"309","5853516b-4c3f-4233-8e07-986eb370a933",1,"RN: ICU Trauma Assessment",473,"An injury associated with a person being thrown by a blast wave after an explosion is referred to as a ___________ blast injury.","tertiary","02e0b632-e71c-4cdf-b04d-1dfbf0ee65a2","Critical Care"
"310","5853516b-4c3f-4233-8e07-986eb370a933",1,"RN: ICU Trauma Assessment",473,"Which of the following tools is used to evaluate the level of consciousness during the triage of trauma patients?","Glasgow Coma Scale","66bb62fb-8a0f-4d7a-8862-80d9be4e77d1","Nursing: Registered Nurse - RN"
"311","5853516b-4c3f-4233-8e07-986eb370a933",1,"RN: ICU Trauma Assessment",473,"LD is admitted to the Trauma ICU after sustaining a Le Fort III fracture. The trauma surgeon is concerned she has a retrobulbar hematoma. What vision-saving procedure does the nurse anticipate?","Performing a lateral canthotomy","2491733f-124c-4488-a5a9-2fdb935fb7c2","Trauma Care"
"312","5853516b-4c3f-4233-8e07-986eb370a933",1,"RN: ICU Trauma Assessment",473,"While monitoring a chest drainage system a consistent air leak is noted. The most appropriate intervention is to:","temporarily occlude the chest tube to locate the leak.","46625fba-2192-45db-b933-4f6ac14364fc","Critical Care"
"313","5853516b-4c3f-4233-8e07-986eb370a933",1,"RN: ICU Trauma Assessment",473,"UY sustained blunt brain trauma during an assault. His intracranial pressures are elevated and not responding to conventional measures. The trauma team wishes to initiate neuromuscular blockade. The trauma nurse uses the peripheral nerve stimulator to guide her titration of the neuromuscular blocker. After determining the supramaximal stimulus, the nurse knows that observing one out of four twitches using the train of four indicates that ____ of the receptors are blocked.","90%","debe62fa-50af-439c-9f3a-4482c0c6516b","Nursing: Registered Nurse - RN"
"314","5853516b-4c3f-4233-8e07-986eb370a933",1,"RN: ICU Trauma Assessment",473,"BB arrived in the trauma intensive care unit with a blood alcohol level of 342 mg/dL after a motor vehicle collision. After 72 hours in the trauma intensive care unit, BB spikes a high fever, develops a tremor, hallucinates, and then seizes. The trauma nurse knows BB:","may be experiencing alcohol withdrawal since he drinks five to seven servings of hard liquor per day.","0f3cb464-97b7-44ed-9d5d-f09e3f488604","Nursing: Registered Nurse - RN"
"315","5853516b-4c3f-4233-8e07-986eb370a933",1,"RN: ICU Trauma Assessment",473,"JD is at 32 weeks’ gestation and has a suffered a blunt injury during intimate partner violence. What is the best position to place her in order to prevent a reduction in preload from pressure on the vena cava exerted by the fetus?","Left lateral tilt","a486d6da-f186-41e3-b40c-4fc8dccece2e","Trauma Care"
"316","05b13478-51bb-4ad5-b8a0-42c98c526cee",2,"RN: Labor and Delivery Assessment",511,"Mrs. Price is a 34-year-old patient who is G6P6; she had a severe postpartum hemorrhage. Her hemoglobin is 6.1 and she feels dizzy and weak. Her blood pressure is 86/50 and her pulse is 126. Her doctor has ordered a blood transfusion of 2 units. Mrs. Price is a Jehovah’s Witness and has declined the blood transfusion based on her religious beliefs. Her doctor orders the nurse to administer the blood transfusion despite Mrs. Price’s refusal. The nurse should:","refuse to hang the blood.","210e79ec-da08-4e8c-9473-e64cd6ae6064","Nursing: Registered Nurse - RN"
"317","05b13478-51bb-4ad5-b8a0-42c98c526cee",2,"RN: Labor and Delivery Assessment",511,"Ms. Lattner is a 16-year-old patient who is G1P1 and is preparing to go home with her 2-day-old son. Which of the following tips for safe sleep does the nurse recommend?","Plan to roomshare with the baby.","391a3583-e1c5-4da4-8ce4-7896c7107457","Patient Education"
"318","05b13478-51bb-4ad5-b8a0-42c98c526cee",2,"RN: Labor and Delivery Assessment",511,"A patient is 6 weeks pregnant. During her first prenatal visit she asks, “How much alcohol is safe to drink during pregnancy?” The nurse tells her it is safe to drink:","no alcohol.","3652cc1e-0c45-4447-bb7d-18a851c6fe72","Patient Education"
"319","05b13478-51bb-4ad5-b8a0-42c98c526cee",2,"RN: Labor and Delivery Assessment",511,"Ms. Wright is a 36-year-old patient who is G6P5. She presented in active labor and was dilated 7 cm/80% effaced/+ 1 station. After her epidural, the nurse observed a prolonged fetal heart rate deceleration. Mrs. Wright’s blood pressure was 130/78 and her pulse was 98. The nurse examined Mrs. Wright’s cervix and found that she was 7 cm dilated/80% effaced/-3 station. What should the nurse suspect to be the cause of the fetal bradycardia?","Uterine rupture","9dd9bf73-7977-4d77-b8bc-2443a278d60d","Nursing: Registered Nurse - RN"
"320","05b13478-51bb-4ad5-b8a0-42c98c526cee",2,"RN: Labor and Delivery Assessment",511,"Mrs. Torres presents to labor and delivery at 38 weeks’ gestation with a severe headache. Her blood pressure is 138/90 and she has 2+ proteinuria. The nurse draws a preeclampsia panel and prepares to administer analgesia to help Mrs. Torres with her headache. Which analgesic is contraindicated?","Ibuprofen","460c145e-d92d-4f65-a9a7-f5a3e97f4e5c","RN: Labor and Delivery Assessment"
"321","05b13478-51bb-4ad5-b8a0-42c98c526cee",2,"RN: Labor and Delivery Assessment",511,"Ms. Klaus is a 20-year-old patient who is G1P0 at 27 weeks’ gestation. She is receiving magnesium sulfate for preterm labor. Which of the following nursing actions is appropriate?","Notify the provider for urine output < 50 mL per hour.","9f80b504-9aa4-4a59-acfb-16b692a6087b","Obstetric Care"
"322","05b13478-51bb-4ad5-b8a0-42c98c526cee",2,"RN: Labor and Delivery Assessment",511,"A patient has been diagnosed as having preeclampsia. The physician orders magnesium sulfate. The purpose for the use of magnesium sulfate in the management of preeclampsia is to:","prevent seizures.","7431e2dd-89a2-4bc9-9e2f-e0a3587dd407","Obstetric Care"
"323","0d779224-1811-485c-947b-b5457e7d4245",1,"RN: Long-Term Care (LTC) Assessment",408,"The long-term care nurse is performing medication reconciliation for a resident who was recently admitted to the long-term care facility after an exacerbation of congestive heart failure (CHF). Furosemide, a loop diuretic, has been prescribed. Which of the following medications should the nurse ensure has been ordered to help mitigate one of the common adverse effects of furosemide?","Potassium chloride","3961cf82-50d8-46b4-92fe-5fbf7204895b","Nursing: Registered Nurse - RN"
"324","0d779224-1811-485c-947b-b5457e7d4245",1,"RN: Long-Term Care (LTC) Assessment",408,"The long-term care nurse notices that, on her unit, the number of falls over the last three months has increased by 25%. The increase is primarily in residents diagnosed with dementia. The healthcare provider who is seeing the residents in the nursing home changed approximately 3 months ago. Using this information, what might the nurse investigate as a potential cause?","The types of medications the healthcare provider is prescribing to the residents","cc3f2d03-3b6b-4879-8fa5-7e2ff40fd03c","Nursing: Registered Nurse - RN"
"325","0d779224-1811-485c-947b-b5457e7d4245",1,"RN: Long-Term Care (LTC) Assessment",408,"According to the Nursing Home Reform Act of 1987, the lack of assistance with eating and drinking constitutes neglect, because this may lead to malnutrition and dehydration.","TRUE","5fc3a566-d1a5-4a28-bcbe-19f380b51e59","Nursing: Registered Nurse - RN"
"326","0d779224-1811-485c-947b-b5457e7d4245",1,"RN: Long-Term Care (LTC) Assessment",408,"The Minimum Data Set is a tool that includes a comprehensive assessment of the functional capabilities of residents in long-term care facilities to help staff identify individual health problems.","TRUE","10e3880d-0363-4138-a936-5a02189f4484","Nursing: Registered Nurse - RN"
"327","0d779224-1811-485c-947b-b5457e7d4245",1,"RN: Long-Term Care (LTC) Assessment",408,"A long-term care resident tells you that he is concerned about Mr. Murray, his roommate. He says that Mr. Murray has been giving away all of his personal belongings to his family members and other residents. The long-term care nurse talks to Mr. Murray who asks, “How can I give my body to medical science?” Which of the following statements would be the nurse’s best response?","“Have you been thinking about death recently?”","f561ac16-53ed-4217-b660-92e6396d1d2c","Long Term Care"
"328","0d779224-1811-485c-947b-b5457e7d4245",1,"RN: Long-Term Care (LTC) Assessment",408,"The nurse has taken a client’s blood pressure with an electronic cuff and obtained a reading of 188/99. The nurse knows that prior to notifying the physician of this elevated reading, she should:","retake the blood pressure with a manual cuff.","f13384b7-dad6-49e7-9f81-5c9ff6cbe6ea","Nursing: Registered Nurse - RN"
"329","0d779224-1811-485c-947b-b5457e7d4245",1,"RN: Long-Term Care (LTC) Assessment",408,"The long-term care nurse is walking down the hall and notices a nursing assistant entering the room of a resident who is on contact precautions for <i>Clostridium difficile</i> (<i>C. diff</i>). The nursing assistant did not perform hand hygiene or don any personal protective equipment (PPE). Before the nursing assistant cares for this resident, the nurse should immediately stop the nursing assistant, tell her to wash her hands, and put on:","gown and gloves.","9916afa1-356a-4ec0-bf9e-b48b88476da9","Long Term Care"
"330","926e543f-1424-4a7a-ad25-354e123d335b",1,"RN: Medical-Surgical Assessment",520,"The risk factors associated with developing disseminated intravascular coagulation are:","sepsis, major surgery, organ failure, and/or shock.","550b1500-4e43-4dde-989f-8ad7a3143932","Nursing: Registered Nurse - RN"
"331","926e543f-1424-4a7a-ad25-354e123d335b",1,"RN: Medical-Surgical Assessment",520,"The nurse receives an order from the practitioner to discharge his patient to a long-term care facility/nursing home. The family has questions regarding how they will pay for this level of care.  The nurse’s best intervention would be to:","refer the patient to case management for discharge planning.","ebc75b25-4239-4736-9c48-26acda5bfa58","Nursing: Registered Nurse - RN"
"332","926e543f-1424-4a7a-ad25-354e123d335b",1,"RN: Medical-Surgical Assessment",520,"The nurse is performing her shift assessment of Mr. Carter, who is 24 hours status/post-thyroidectomy. He is reporting lower abdominal discomfort; she notes his abdomen is distended just above his suprapubic area. What is the most likely cause of these symptoms?","Urinary retention","3f656866-6675-4b2c-b7bd-ce6ee8978298","Nursing: Registered Nurse - RN"
"333","926e543f-1424-4a7a-ad25-354e123d335b",1,"RN: Medical-Surgical Assessment",520,"While caring for an elderly patient with a diagnosis of Alzheimer’s dementia, the patient becomes combative. Which intervention should be a last resort to ensure the patient’s safety?","Utilize restraints as needed.","4f853ce1-d395-49f2-99a7-65a0540b4ce9","Medical Surgical"
"334","926e543f-1424-4a7a-ad25-354e123d335b",1,"RN: Medical-Surgical Assessment",520,"A 67-year-old man had a physical examination prior to beginning volunteer work at a hospital. A routine chest x-ray demonstrated left ventricular hypertrophy. His blood pressure was 180/110. He is 45 pounds overweight, his diet is high in sodium and fat, and he has a strong family history of hypertension. His provider placed him on anti-hypertensive medication, a diet low in sodium and fat, and an exercise regimen. On his next visit to the provider, his willingness to adhere to the treatment plan would best be determined with:","a blood pressure reading of 130/70 and a 5 pound weight loss.","9e7f5114-7ffe-4e00-9d43-136221b322a8","Medical Surgical"
"335","926e543f-1424-4a7a-ad25-354e123d335b",1,"RN: Medical-Surgical Assessment",520,"What is the purpose of administering lactulose to a patient with cirrhosis of the liver?","To inhibit the production of ammonia; thereby preventing hepatic encephalopathy","9c931833-2a7e-49eb-b3f8-f151b230f500","Nursing: Registered Nurse - RN"
"336","926e543f-1424-4a7a-ad25-354e123d335b",1,"RN: Medical-Surgical Assessment",520,"Which of the following is a warfarin (Coumadin&reg;) antagonist?","Phytonadione (Mephyton&reg;)","06a1303b-bd34-421b-ae73-0b490967437e","Nursing: Registered Nurse - RN"
"337","67d0b631-3493-44da-8cd6-54ba7f22dde8",1,"RN: Nursery Assessment",413,"_______________ is increased during skin-to-skin contact and has been shown to increase relaxation, attraction, facial recognition, and maternal care-giving behaviors.","Oxytocin","81a36038-7b86-446f-9896-cd2e866b8e56","Neonatal care"
"338","67d0b631-3493-44da-8cd6-54ba7f22dde8",1,"RN: Nursery Assessment",413,"Which of the following is a common finding in newborns with cystic fibrosis?","Meconium ileus","eb8182db-af87-483c-9baa-6fa2b87f3af3","Nursery"
"339","67d0b631-3493-44da-8cd6-54ba7f22dde8",1,"RN: Nursery Assessment",413,"The nursery nurse is preparing for the admission of a newborn who was delivered via repeat cesarean section at 36 weeks’ gestation for moderate oligohydramnios. The prenatal record reports moderate oligohydramnios starting at 28 weeks’ gestation. Which of the following organ systems should be closely monitored for the effects of oligohydramnios?","Pulmonary","803d41ba-345e-4e88-bcb1-c4e8707c5a78","Neonatal care"
"340","67d0b631-3493-44da-8cd6-54ba7f22dde8",1,"RN: Nursery Assessment",413,"A mother is being admitted for a primary cesarean section due to risks related to chronic hypertension. Based on this information, which of the following potential diagnoses could the nursery nurse expect for the infant born to this mother?","Intrauterine growth restriction","aad0abbc-1f5e-4855-8a12-e4daedcf4a6a","Neonatal care"
"341","67d0b631-3493-44da-8cd6-54ba7f22dde8",1,"RN: Nursery Assessment",413,"Baby R. was delivered via cesarean section at 39 weeks’ gestation weighing 3800 grams. Since delivery, he has had normal vital signs, normal bedside glucose on the first day of life, and a bilirubin of 10.1 mg/dL at 24 hours of age. He has been lethargic and uninterested in feeding since birth. At 48 hours of age, the nursery nurse notices the infant continues to have moderate jaundice and has slight muscle rigidity and periodic apnea with self-recovery. These observations along with the newborn’s history could indicate:","a genetic metabolic disorder.","52206561-c3c2-41d0-971e-44aeed9604c9","Nursery"
"342","67d0b631-3493-44da-8cd6-54ba7f22dde8",1,"RN: Nursery Assessment",413,"Which of the following is a normal range for the heart rate of a newborn?","100-160 bpm","dbf082e3-88bf-4f0e-a4c8-e4e5c0be6ce9","Nursing: Registered Nurse - RN"
"343","67d0b631-3493-44da-8cd6-54ba7f22dde8",1,"RN: Nursery Assessment",413,"A newborn’s failure to pass stool within the first 12 hours of life is considered abnormal and requires medical attention.","FALSE","c6c0175c-adc7-4c08-80e4-6cf76b422041","Nursing: Registered Nurse - RN"
"344","4c318720-943d-417d-9395-0e73f39398de",1,"RN: Oncology Assessment",483,"The purpose of administering antibiotics up to 2 days preoperatively to the colon cancer patient is to:","prevent postoperative infection prophylactically.","ab20363c-d894-4f68-8c80-6139085a294f","Nursing: Registered Nurse - RN"
"345","4c318720-943d-417d-9395-0e73f39398de",1,"RN: Oncology Assessment",483,"The purpose of performing a lumbar puncture on a 10-year-old patient with a diagnosis of leukemia is to:","determine whether leukemia has invaded the central nervous system.","7287d5b3-5d9f-400f-bbbf-1495732dcd7e","Nursing: Registered Nurse - RN"
"346","4c318720-943d-417d-9395-0e73f39398de",1,"RN: Oncology Assessment",483,"The postoperative patient undergoing axillary node dissection and modified radical mastectomy should be instructed to:","place the hand on the affected side over her head to promote drainage.","6b8cc9c2-7b60-4bcf-8eb4-fbbad4a62fb8","Nursing: Registered Nurse - RN"
"347","4c318720-943d-417d-9395-0e73f39398de",1,"RN: Oncology Assessment",483,"The most common source of cancer pain is:","bone metastases.","aae74f61-49a4-4fba-9a6e-c8202b8bcece","Nursing: Registered Nurse - RN"
"348","4c318720-943d-417d-9395-0e73f39398de",1,"RN: Oncology Assessment",483,"A patient who received chemotherapy 3 days ago is receiving filgrastim (Neupogen®). Which of these responses should an oncology nurse expect the patient to have if this drug is achieving the desired effect?","An increasing WBC count","33071e0e-a6eb-4f45-a2b6-323ea6c88d5a","Oncology"
"349","4c318720-943d-417d-9395-0e73f39398de",1,"RN: Oncology Assessment",483,"The oncology nurse is admitting a patient for a bevacizumab (Avastin®) infusion. Which of the following actions should the nurse take initially?","Ask the patient if he has had major surgery in the past month.","acaffb61-ca3d-486f-9521-771dcc5924a9","Oncology"
"350","4c318720-943d-417d-9395-0e73f39398de",1,"RN: Oncology Assessment",483,"The prevention of lymphedema following a surgical intervention for breast cancer is facilitated by:","using the affected arm to squeeze a soft ball and perform 'wall walking'.","0d1fb003-1fca-49ba-bb48-535603b2da43","Nursing: Registered Nurse - RN"
"351","3d97d090-50b3-469f-a402-9bb921a76c5f",1,"RN: Pediatric Assessment",472,"The leading cause of death in children worldwide is:","sepsis.","0694574e-2d1b-4558-9c82-7764a2dd3612","Nursing: Registered Nurse - RN"
"352","3d97d090-50b3-469f-a402-9bb921a76c5f",1,"RN: Pediatric Assessment",472,"The pediatric nurse is expecting an admission of a patient with rubeola, or measles. The nurse knows that the patient must be placed into what type of isolation?","Airborne","32d77ff2-55b6-41eb-8fd8-571597c1a93e","Pediatric Disorders"
"353","3d97d090-50b3-469f-a402-9bb921a76c5f",1,"RN: Pediatric Assessment",472,"When educating a parent about treatment for a 2-month-old infant with RSV bronchiolitis, the nurse should emphasize:","bulb suctioning any nasal secretions prior to attempting to feed the infant.","9458d20b-a25c-4c40-ab34-e8ed1d3d7752","Respiratory Care"
"354","3d97d090-50b3-469f-a402-9bb921a76c5f",1,"RN: Pediatric Assessment",472,"While caring for a 6-year-old admitted with pneumonia, the patient reports feeling “itchy” all over her head. Upon inspection, the nurse discovers that the patient has head lice. When providing education to the caregiver, the nurse knows that more education is needed when the caregiver states:","“Items like stuffed animals that cannot be washed in the washer and dried in the dryer must be thrown away.”","336687a4-39e5-4603-86c6-3c380b5111d4","Pediatric Disorders"
"355","3d97d090-50b3-469f-a402-9bb921a76c5f",1,"RN: Pediatric Assessment",472,"A 16-year-old presents to the ED reporting coughing, chest tightness, dyspnea, and sputum production. On physical examination, the nurse notes agitation, nasal flaring, tachypnea, and expiratory wheezing. These signs should alert the nurse to:","an asthma attack.","08735ab0-714a-43dd-84e6-8ddea3d52612","Emergency: Pediatric"
"356","3d97d090-50b3-469f-a402-9bb921a76c5f",1,"RN: Pediatric Assessment",472,"Rheumatic fever is an acute, inflammatory, autoimmune complication of Group A beta-hemolytic streptococcal (GABHS) infection, most often resulting from untreated or incomplete treatment of a GABHS infection. A probable outcome of rheumatic fever is:","heart valve damage.","4390d4a8-e42c-4f4f-a558-aa961018adbc","Cardiac Disorders"
